step,host,alg,#NAME?,t,#NAME?,mr,#NAME?,ma,#NAME?,mp,#NAME?,#NAME?,k,#NAME?,i,#NAME?,d,#NAME?,rq,#NAME?,rqsize,#NAME?,nwork,#NAME?,nrq,#NAME?,seqwidth,#NAME?,trial,#NAME?,pinning,#NAME?,total insert succ,total erase succ,throughput,incl. queries,elapsed milliseconds,tree,footprint after prefilling,footprint at the end,footprint peak in prefill,footprint peak overall,MILLIS_TO_RUN,INS,DEL,MAXKEY,WORK_THREADS,RECLAIM_TYPE,ALLOC_TYPE,POOL_TYPE,WIDTH_SEQ,THREAD_BINDING,PREFILL,PAPI_L1_DCM,PAPI_L2_TCM,PAPI_L3_TCM,PAPI_TOT_CYC,PAPI_RES_STL,PAPI_TOT_INS,allocated~5,deallocated~2,recycled~2,pool~2,reclaim~2,total fast htm commit~2,total fast htm abort~2,total fallback commit~2,total fallback abort~2,seconds global lock is held~2,obj1type,obj1size,obj1allocated,obj2type,obj2size,obj2allocated,filename,cmd,machine
step638,zyra,dsbench_hytm3,#NAME?,10000,#NAME?,debra,#NAME?,new,#NAME?,none,#NAME?,#NAME?,100000,#NAME?,0,#NAME?,0,#NAME?,0,#NAME?,256,#NAME?,71,#NAME?,1,#NAME?,48,#NAME?,1,#NAME?,ZYRA_CLUSTER,data,,,0,125789730,10000,,,,,,10000,838.076,0,100000,71,debra,new,none,,8,1,,8.0548,0.00685014,1512.73,,838.076,,,,,,1257894572,3689577,2737,0,0.0407677,,,,,,,step638.zyra.dsbench_hytm3.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.0.-d.0.-rq.0.-rqsize.256.-nwork.71.-nrq.1.-seqwidth.48.-trial.1.-pinning.ZYRA_CLUSTER.data,LD_PRELOAD=../lib/libjemalloc.so  time timeout 13 numactl --interleave=all ./zyra.dsbench_hytm3 -t 10000 -mr debra -ma new -mp none -p -k 100000 -i 0 -d 0 -rq 0 -rqsize 256 -nwork 71 -nrq 1 >> output.zyra.dsbench/step638.zyra.dsbench_hytm3.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.0.-d.0.-rq.0.-rqsize.256.-nwork.71.-nrq.1.-seqwidth.48.-trial.1.-pinning.ZYRA_CLUSTER.data 2>>output.zyra.dsbench/stderr.out,zyra
step639,zyra,dsbench_hytm3,#NAME?,10000,#NAME?,debra,#NAME?,new,#NAME?,none,#NAME?,#NAME?,100000,#NAME?,0,#NAME?,0,#NAME?,0,#NAME?,256,#NAME?,71,#NAME?,1,#NAME?,48,#NAME?,2,#NAME?,ZYRA_CLUSTER,data,,,0,128201421,10000,,,,,,10000,812.467,0,100000,71,debra,new,none,,8,1,,8.07695,0.00648429,1481.69,,812.467,,,,,,1282011495,3052752,2716,0,0.040516,,,,,,,step639.zyra.dsbench_hytm3.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.0.-d.0.-rq.0.-rqsize.256.-nwork.71.-nrq.1.-seqwidth.48.-trial.2.-pinning.ZYRA_CLUSTER.data,LD_PRELOAD=../lib/libjemalloc.so  time timeout 13 numactl --interleave=all ./zyra.dsbench_hytm3 -t 10000 -mr debra -ma new -mp none -p -k 100000 -i 0 -d 0 -rq 0 -rqsize 256 -nwork 71 -nrq 1 >> output.zyra.dsbench/step639.zyra.dsbench_hytm3.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.0.-d.0.-rq.0.-rqsize.256.-nwork.71.-nrq.1.-seqwidth.48.-trial.2.-pinning.ZYRA_CLUSTER.data 2>>output.zyra.dsbench/stderr.out,zyra
step63,zyra,dsbench_hytm2_3path,#NAME?,10000,#NAME?,debra,#NAME?,new,#NAME?,none,#NAME?,#NAME?,100000,#NAME?,5,#NAME?,5,#NAME?,0,#NAME?,256,#NAME?,36,#NAME?,0,#NAME?,48,#NAME?,2,#NAME?,ZYRA_CLUSTER,data,22909328,22914928,4582425,45774794,10000,,,,,,10000,51169.74,5,100000,36,debra,new,none,,8,1,,18.5932,0.205725,2090.51,,1169.74,,,,,,232591852,232629757,252481,1131,0,,,,,,,step63.zyra.dsbench_hytm2_3path.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.5.-d.5.-rq.0.-rqsize.256.-nwork.36.-nrq.0.-seqwidth.48.-trial.2.-pinning.ZYRA_CLUSTER.data,LD_PRELOAD=../lib/libjemalloc.so  time timeout 13 numactl --interleave=all ./zyra.dsbench_hytm2_3path -t 10000 -mr debra -ma new -mp none -p -k 100000 -i 5 -d 5 -rq 0 -rqsize 256 -nwork 36 -nrq 0 >> output.zyra.dsbench/step63.zyra.dsbench_hytm2_3path.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.5.-d.5.-rq.0.-rqsize.256.-nwork.36.-nrq.0.-seqwidth.48.-trial.2.-pinning.ZYRA_CLUSTER.data 2>>output.zyra.dsbench/stderr.out,zyra
step640,zyra,dsbench_hytm3,#NAME?,10000,#NAME?,debra,#NAME?,new,#NAME?,none,#NAME?,#NAME?,100000,#NAME?,0,#NAME?,0,#NAME?,0,#NAME?,256,#NAME?,90,#NAME?,0,#NAME?,48,#NAME?,0,#NAME?,ZYRA_CLUSTER,data,,,0,125660944,10000,,,,,,10000,768.382,0,100000,90,debra,new,none,,8,1,,8.8807,0.25828,1893.28,,768.382,,,,,,1256609447,1589528,31467,1628,0,,,,,,,step640.zyra.dsbench_hytm3.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.0.-d.0.-rq.0.-rqsize.256.-nwork.90.-nrq.0.-seqwidth.48.-trial.0.-pinning.ZYRA_CLUSTER.data,LD_PRELOAD=../lib/libjemalloc.so  time timeout 13 numactl --interleave=all ./zyra.dsbench_hytm3 -t 10000 -mr debra -ma new -mp none -p -k 100000 -i 0 -d 0 -rq 0 -rqsize 256 -nwork 90 -nrq 0 >> output.zyra.dsbench/step640.zyra.dsbench_hytm3.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.0.-d.0.-rq.0.-rqsize.256.-nwork.90.-nrq.0.-seqwidth.48.-trial.0.-pinning.ZYRA_CLUSTER.data 2>>output.zyra.dsbench/stderr.out,zyra
step641,zyra,dsbench_hytm3,#NAME?,10000,#NAME?,debra,#NAME?,new,#NAME?,none,#NAME?,#NAME?,100000,#NAME?,0,#NAME?,0,#NAME?,0,#NAME?,256,#NAME?,90,#NAME?,0,#NAME?,48,#NAME?,1,#NAME?,ZYRA_CLUSTER,data,,,0,124183438,10000,,,,,,10000,753.535,0,100000,90,debra,new,none,,8,1,,9.00098,0.314813,1913.57,,753.535,,,,,,1241834386,1631066,33664,3623,0,,,,,,,step641.zyra.dsbench_hytm3.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.0.-d.0.-rq.0.-rqsize.256.-nwork.90.-nrq.0.-seqwidth.48.-trial.1.-pinning.ZYRA_CLUSTER.data,LD_PRELOAD=../lib/libjemalloc.so  time timeout 13 numactl --interleave=all ./zyra.dsbench_hytm3 -t 10000 -mr debra -ma new -mp none -p -k 100000 -i 0 -d 0 -rq 0 -rqsize 256 -nwork 90 -nrq 0 >> output.zyra.dsbench/step641.zyra.dsbench_hytm3.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.0.-d.0.-rq.0.-rqsize.256.-nwork.90.-nrq.0.-seqwidth.48.-trial.1.-pinning.ZYRA_CLUSTER.data 2>>output.zyra.dsbench/stderr.out,zyra
step642,zyra,dsbench_hytm3,#NAME?,10000,#NAME?,debra,#NAME?,new,#NAME?,none,#NAME?,#NAME?,100000,#NAME?,0,#NAME?,0,#NAME?,0,#NAME?,256,#NAME?,90,#NAME?,0,#NAME?,48,#NAME?,2,#NAME?,ZYRA_CLUSTER,data,,,0,124263103,10000,,,,,,10000,771.275,0,100000,90,debra,new,none,,8,1,,8.91998,0.284361,1918.25,,771.275,,,,,,1242631032,1772150,34651,1793,0,,,,,,,step642.zyra.dsbench_hytm3.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.0.-d.0.-rq.0.-rqsize.256.-nwork.90.-nrq.0.-seqwidth.48.-trial.2.-pinning.ZYRA_CLUSTER.data,LD_PRELOAD=../lib/libjemalloc.so  time timeout 13 numactl --interleave=all ./zyra.dsbench_hytm3 -t 10000 -mr debra -ma new -mp none -p -k 100000 -i 0 -d 0 -rq 0 -rqsize 256 -nwork 90 -nrq 0 >> output.zyra.dsbench/step642.zyra.dsbench_hytm3.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.0.-d.0.-rq.0.-rqsize.256.-nwork.90.-nrq.0.-seqwidth.48.-trial.2.-pinning.ZYRA_CLUSTER.data 2>>output.zyra.dsbench/stderr.out,zyra
step643,zyra,dsbench_hytm3,#NAME?,10000,#NAME?,debra,#NAME?,new,#NAME?,none,#NAME?,#NAME?,100000,#NAME?,0,#NAME?,0,#NAME?,0,#NAME?,256,#NAME?,89,#NAME?,1,#NAME?,48,#NAME?,0,#NAME?,ZYRA_CLUSTER,data,,,0,166391055,10000,,,,,,10000,786.733,0,100000,89,debra,new,none,,8,1,,8.07245,0.0145859,1432.57,,786.733,,,,,,1663906272,2769558,4286,0,0.0451521,,,,,,,step643.zyra.dsbench_hytm3.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.0.-d.0.-rq.0.-rqsize.256.-nwork.89.-nrq.1.-seqwidth.48.-trial.0.-pinning.ZYRA_CLUSTER.data,LD_PRELOAD=../lib/libjemalloc.so  time timeout 13 numactl --interleave=all ./zyra.dsbench_hytm3 -t 10000 -mr debra -ma new -mp none -p -k 100000 -i 0 -d 0 -rq 0 -rqsize 256 -nwork 89 -nrq 1 >> output.zyra.dsbench/step643.zyra.dsbench_hytm3.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.0.-d.0.-rq.0.-rqsize.256.-nwork.89.-nrq.1.-seqwidth.48.-trial.0.-pinning.ZYRA_CLUSTER.data 2>>output.zyra.dsbench/stderr.out,zyra
step644,zyra,dsbench_hytm3,#NAME?,10000,#NAME?,debra,#NAME?,new,#NAME?,none,#NAME?,#NAME?,100000,#NAME?,0,#NAME?,0,#NAME?,0,#NAME?,256,#NAME?,89,#NAME?,1,#NAME?,48,#NAME?,1,#NAME?,ZYRA_CLUSTER,data,,,0,166543347,10000,,,,,,10000,789.148,0,100000,89,debra,new,none,,8,1,,7.95915,0.0150859,1428.74,,789.148,,,,,,1665429182,3102774,4291,0,0.0452716,,,,,,,step644.zyra.dsbench_hytm3.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.0.-d.0.-rq.0.-rqsize.256.-nwork.89.-nrq.1.-seqwidth.48.-trial.1.-pinning.ZYRA_CLUSTER.data,LD_PRELOAD=../lib/libjemalloc.so  time timeout 13 numactl --interleave=all ./zyra.dsbench_hytm3 -t 10000 -mr debra -ma new -mp none -p -k 100000 -i 0 -d 0 -rq 0 -rqsize 256 -nwork 89 -nrq 1 >> output.zyra.dsbench/step644.zyra.dsbench_hytm3.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.0.-d.0.-rq.0.-rqsize.256.-nwork.89.-nrq.1.-seqwidth.48.-trial.1.-pinning.ZYRA_CLUSTER.data 2>>output.zyra.dsbench/stderr.out,zyra
step645,zyra,dsbench_hytm3,#NAME?,10000,#NAME?,debra,#NAME?,new,#NAME?,none,#NAME?,#NAME?,100000,#NAME?,0,#NAME?,0,#NAME?,0,#NAME?,256,#NAME?,89,#NAME?,1,#NAME?,48,#NAME?,2,#NAME?,ZYRA_CLUSTER,data,,,0,166533830,10000,,,,,,10000,801.349,0,100000,89,debra,new,none,,8,1,,7.97838,0.0152178,1432.61,,801.349,,,,,,1665334016,3010951,4287,0,0.0451642,,,,,,,step645.zyra.dsbench_hytm3.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.0.-d.0.-rq.0.-rqsize.256.-nwork.89.-nrq.1.-seqwidth.48.-trial.2.-pinning.ZYRA_CLUSTER.data,LD_PRELOAD=../lib/libjemalloc.so  time timeout 13 numactl --interleave=all ./zyra.dsbench_hytm3 -t 10000 -mr debra -ma new -mp none -p -k 100000 -i 0 -d 0 -rq 0 -rqsize 256 -nwork 89 -nrq 1 >> output.zyra.dsbench/step645.zyra.dsbench_hytm3.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.0.-d.0.-rq.0.-rqsize.256.-nwork.89.-nrq.1.-seqwidth.48.-trial.2.-pinning.ZYRA_CLUSTER.data 2>>output.zyra.dsbench/stderr.out,zyra
step646,zyra,dsbench_hytm3,#NAME?,10000,#NAME?,debra,#NAME?,new,#NAME?,none,#NAME?,#NAME?,100000,#NAME?,0,#NAME?,0,#NAME?,0,#NAME?,256,#NAME?,108,#NAME?,0,#NAME?,48,#NAME?,0,#NAME?,ZYRA_CLUSTER,data,,,0,138526500,10000,,,,,,10000,804.044,0,100000,108,debra,new,none,,8,1,,9.08023,0.294101,2060.64,,804.044,,,,,,1385265002,1932096,36978,2650,0,,,,,,,step646.zyra.dsbench_hytm3.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.0.-d.0.-rq.0.-rqsize.256.-nwork.108.-nrq.0.-seqwidth.48.-trial.0.-pinning.ZYRA_CLUSTER.data,LD_PRELOAD=../lib/libjemalloc.so  time timeout 13 numactl --interleave=all ./zyra.dsbench_hytm3 -t 10000 -mr debra -ma new -mp none -p -k 100000 -i 0 -d 0 -rq 0 -rqsize 256 -nwork 108 -nrq 0 >> output.zyra.dsbench/step646.zyra.dsbench_hytm3.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.0.-d.0.-rq.0.-rqsize.256.-nwork.108.-nrq.0.-seqwidth.48.-trial.0.-pinning.ZYRA_CLUSTER.data 2>>output.zyra.dsbench/stderr.out,zyra
step1295,zyra,dsbench_hytm1,#NAME?,10000,#NAME?,debra,#NAME?,new,#NAME?,none,#NAME?,#NAME?,10000,#NAME?,5,#NAME?,5,#NAME?,0,#NAME?,256,#NAME?,53,#NAME?,1,#NAME?,48,#NAME?,1,#NAME?,ZYRA_CLUSTER,data,14347449,14343391,2869084,28687049,10000,,,,,,10000,56581.14,5,10000,53,debra,new,none,,8,1,,5.49883,1.33482,4993.16,,6581.14,,,,,,286437662,45767375,432830,0,6.09326,,,,,,,step1295.zyra.dsbench_hytm1.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.10000.-i.5.-d.5.-rq.0.-rqsize.256.-nwork.53.-nrq.1.-seqwidth.48.-trial.1.-pinning.ZYRA_CLUSTER.data,LD_PRELOAD=../lib/libjemalloc.so  time timeout 13 numactl --interleave=all ./zyra.dsbench_hytm1 -t 10000 -mr debra -ma new -mp none -p -k 10000 -i 5 -d 5 -rq 0 -rqsize 256 -nwork 53 -nrq 1 >> output.zyra.dsbench/step1295.zyra.dsbench_hytm1.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.10000.-i.5.-d.5.-rq.0.-rqsize.256.-nwork.53.-nrq.1.-seqwidth.48.-trial.1.-pinning.ZYRA_CLUSTER.data 2>>output.zyra.dsbench/stderr.out,zyra
step647,zyra,dsbench_hytm3,#NAME?,10000,#NAME?,debra,#NAME?,new,#NAME?,none,#NAME?,#NAME?,100000,#NAME?,0,#NAME?,0,#NAME?,0,#NAME?,256,#NAME?,108,#NAME?,0,#NAME?,48,#NAME?,1,#NAME?,ZYRA_CLUSTER,data,,,0,137663451,10000,,,,,,10000,747.08,0,100000,108,debra,new,none,,8,1,,9.06243,0.33226,2075.35,,747.08,,,,,,1376634516,2100907,37837,1900,0,,,,,,,step647.zyra.dsbench_hytm3.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.0.-d.0.-rq.0.-rqsize.256.-nwork.108.-nrq.0.-seqwidth.48.-trial.1.-pinning.ZYRA_CLUSTER.data,LD_PRELOAD=../lib/libjemalloc.so  time timeout 13 numactl --interleave=all ./zyra.dsbench_hytm3 -t 10000 -mr debra -ma new -mp none -p -k 100000 -i 0 -d 0 -rq 0 -rqsize 256 -nwork 108 -nrq 0 >> output.zyra.dsbench/step647.zyra.dsbench_hytm3.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.0.-d.0.-rq.0.-rqsize.256.-nwork.108.-nrq.0.-seqwidth.48.-trial.1.-pinning.ZYRA_CLUSTER.data 2>>output.zyra.dsbench/stderr.out,zyra
step648,zyra,dsbench_hytm3,#NAME?,10000,#NAME?,debra,#NAME?,new,#NAME?,none,#NAME?,#NAME?,100000,#NAME?,0,#NAME?,0,#NAME?,0,#NAME?,256,#NAME?,108,#NAME?,0,#NAME?,48,#NAME?,2,#NAME?,ZYRA_CLUSTER,data,,,0,136176727,10000,,,,,,10000,807.735,0,100000,108,debra,new,none,,8,1,,9.07372,0.334539,2104.96,,807.735,,,,,,1361767276,1915372,38578,6719,0,,,,,,,step648.zyra.dsbench_hytm3.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.0.-d.0.-rq.0.-rqsize.256.-nwork.108.-nrq.0.-seqwidth.48.-trial.2.-pinning.ZYRA_CLUSTER.data,LD_PRELOAD=../lib/libjemalloc.so  time timeout 13 numactl --interleave=all ./zyra.dsbench_hytm3 -t 10000 -mr debra -ma new -mp none -p -k 100000 -i 0 -d 0 -rq 0 -rqsize 256 -nwork 108 -nrq 0 >> output.zyra.dsbench/step648.zyra.dsbench_hytm3.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.0.-d.0.-rq.0.-rqsize.256.-nwork.108.-nrq.0.-seqwidth.48.-trial.2.-pinning.ZYRA_CLUSTER.data 2>>output.zyra.dsbench/stderr.out,zyra
step649,zyra,dsbench_hytm3,#NAME?,10000,#NAME?,debra,#NAME?,new,#NAME?,none,#NAME?,#NAME?,100000,#NAME?,0,#NAME?,0,#NAME?,0,#NAME?,256,#NAME?,107,#NAME?,1,#NAME?,48,#NAME?,0,#NAME?,ZYRA_CLUSTER,data,,,0,192499492,10000,,,,,,10000,789.244,0,100000,107,debra,new,none,,8,1,,8.12134,0.00920943,1488.29,,789.244,,,,,,1924992192,6068733,2733,0,0.041001,,,,,,,step649.zyra.dsbench_hytm3.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.0.-d.0.-rq.0.-rqsize.256.-nwork.107.-nrq.1.-seqwidth.48.-trial.0.-pinning.ZYRA_CLUSTER.data,LD_PRELOAD=../lib/libjemalloc.so  time timeout 13 numactl --interleave=all ./zyra.dsbench_hytm3 -t 10000 -mr debra -ma new -mp none -p -k 100000 -i 0 -d 0 -rq 0 -rqsize 256 -nwork 107 -nrq 1 >> output.zyra.dsbench/step649.zyra.dsbench_hytm3.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.0.-d.0.-rq.0.-rqsize.256.-nwork.107.-nrq.1.-seqwidth.48.-trial.0.-pinning.ZYRA_CLUSTER.data 2>>output.zyra.dsbench/stderr.out,zyra
step64,zyra,dsbench_hytm2_3path,#NAME?,10000,#NAME?,debra,#NAME?,new,#NAME?,none,#NAME?,#NAME?,100000,#NAME?,5,#NAME?,5,#NAME?,0,#NAME?,256,#NAME?,35,#NAME?,1,#NAME?,48,#NAME?,0,#NAME?,ZYRA_CLUSTER,data,20234040,20234297,4046833,40417568,10000,,,,,,10000,51457,5,100000,35,debra,new,none,,8,1,,24.4897,0.213502,2353.76,,1457,,,,,,235224,404174027,204463,27106,0,,,,,,,step64.zyra.dsbench_hytm2_3path.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.5.-d.5.-rq.0.-rqsize.256.-nwork.35.-nrq.1.-seqwidth.48.-trial.0.-pinning.ZYRA_CLUSTER.data,LD_PRELOAD=../lib/libjemalloc.so  time timeout 13 numactl --interleave=all ./zyra.dsbench_hytm2_3path -t 10000 -mr debra -ma new -mp none -p -k 100000 -i 5 -d 5 -rq 0 -rqsize 256 -nwork 35 -nrq 1 >> output.zyra.dsbench/step64.zyra.dsbench_hytm2_3path.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.5.-d.5.-rq.0.-rqsize.256.-nwork.35.-nrq.1.-seqwidth.48.-trial.0.-pinning.ZYRA_CLUSTER.data 2>>output.zyra.dsbench/stderr.out,zyra
step650,zyra,dsbench_hytm3,#NAME?,10000,#NAME?,debra,#NAME?,new,#NAME?,none,#NAME?,#NAME?,100000,#NAME?,0,#NAME?,0,#NAME?,0,#NAME?,256,#NAME?,107,#NAME?,1,#NAME?,48,#NAME?,1,#NAME?,ZYRA_CLUSTER,data,,,0,188830067,10000,,,,,,10000,791,0,100000,107,debra,new,none,,8,1,,8.08585,0.0112386,1513.68,,791,,,,,,1888297889,5243373,2781,0,0.0417048,,,,,,,step650.zyra.dsbench_hytm3.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.0.-d.0.-rq.0.-rqsize.256.-nwork.107.-nrq.1.-seqwidth.48.-trial.1.-pinning.ZYRA_CLUSTER.data,LD_PRELOAD=../lib/libjemalloc.so  time timeout 13 numactl --interleave=all ./zyra.dsbench_hytm3 -t 10000 -mr debra -ma new -mp none -p -k 100000 -i 0 -d 0 -rq 0 -rqsize 256 -nwork 107 -nrq 1 >> output.zyra.dsbench/step650.zyra.dsbench_hytm3.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.0.-d.0.-rq.0.-rqsize.256.-nwork.107.-nrq.1.-seqwidth.48.-trial.1.-pinning.ZYRA_CLUSTER.data 2>>output.zyra.dsbench/stderr.out,zyra
step651,zyra,dsbench_hytm3,#NAME?,10000,#NAME?,debra,#NAME?,new,#NAME?,none,#NAME?,#NAME?,100000,#NAME?,0,#NAME?,0,#NAME?,0,#NAME?,256,#NAME?,107,#NAME?,1,#NAME?,48,#NAME?,2,#NAME?,ZYRA_CLUSTER,data,,,0,190351109,10000,,,,,,10000,803.657,0,100000,107,debra,new,none,,8,1,,8.17468,0.00949339,1501.81,,803.657,,,,,,1903508386,3856108,2709,0,0.0405012,,,,,,,step651.zyra.dsbench_hytm3.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.0.-d.0.-rq.0.-rqsize.256.-nwork.107.-nrq.1.-seqwidth.48.-trial.2.-pinning.ZYRA_CLUSTER.data,LD_PRELOAD=../lib/libjemalloc.so  time timeout 13 numactl --interleave=all ./zyra.dsbench_hytm3 -t 10000 -mr debra -ma new -mp none -p -k 100000 -i 0 -d 0 -rq 0 -rqsize 256 -nwork 107 -nrq 1 >> output.zyra.dsbench/step651.zyra.dsbench_hytm3.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.0.-d.0.-rq.0.-rqsize.256.-nwork.107.-nrq.1.-seqwidth.48.-trial.2.-pinning.ZYRA_CLUSTER.data 2>>output.zyra.dsbench/stderr.out,zyra
step652,zyra,dsbench_hytm3,#NAME?,10000,#NAME?,debra,#NAME?,new,#NAME?,none,#NAME?,#NAME?,100000,#NAME?,0,#NAME?,0,#NAME?,0,#NAME?,256,#NAME?,126,#NAME?,0,#NAME?,48,#NAME?,0,#NAME?,ZYRA_CLUSTER,data,,,0,161063898,10000,,,,,,10000,767.611,0,100000,126,debra,new,none,,8,1,,8.71014,0.429349,2067.54,,767.611,,,,,,1610638978,3397235,55911,5176,0,,,,,,,step652.zyra.dsbench_hytm3.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.0.-d.0.-rq.0.-rqsize.256.-nwork.126.-nrq.0.-seqwidth.48.-trial.0.-pinning.ZYRA_CLUSTER.data,LD_PRELOAD=../lib/libjemalloc.so  time timeout 13 numactl --interleave=all ./zyra.dsbench_hytm3 -t 10000 -mr debra -ma new -mp none -p -k 100000 -i 0 -d 0 -rq 0 -rqsize 256 -nwork 126 -nrq 0 >> output.zyra.dsbench/step652.zyra.dsbench_hytm3.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.0.-d.0.-rq.0.-rqsize.256.-nwork.126.-nrq.0.-seqwidth.48.-trial.0.-pinning.ZYRA_CLUSTER.data 2>>output.zyra.dsbench/stderr.out,zyra
step653,zyra,dsbench_hytm3,#NAME?,10000,#NAME?,debra,#NAME?,new,#NAME?,none,#NAME?,#NAME?,100000,#NAME?,0,#NAME?,0,#NAME?,0,#NAME?,256,#NAME?,126,#NAME?,0,#NAME?,48,#NAME?,1,#NAME?,ZYRA_CLUSTER,data,,,0,152191817,10000,,,,,,10000,784.435,0,100000,126,debra,new,none,,8,1,,9.23273,0.44308,2189.53,,784.435,,,,,,1521918172,2223004,42846,1948,0,,,,,,,step653.zyra.dsbench_hytm3.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.0.-d.0.-rq.0.-rqsize.256.-nwork.126.-nrq.0.-seqwidth.48.-trial.1.-pinning.ZYRA_CLUSTER.data,LD_PRELOAD=../lib/libjemalloc.so  time timeout 13 numactl --interleave=all ./zyra.dsbench_hytm3 -t 10000 -mr debra -ma new -mp none -p -k 100000 -i 0 -d 0 -rq 0 -rqsize 256 -nwork 126 -nrq 0 >> output.zyra.dsbench/step653.zyra.dsbench_hytm3.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.0.-d.0.-rq.0.-rqsize.256.-nwork.126.-nrq.0.-seqwidth.48.-trial.1.-pinning.ZYRA_CLUSTER.data 2>>output.zyra.dsbench/stderr.out,zyra
step654,zyra,dsbench_hytm3,#NAME?,10000,#NAME?,debra,#NAME?,new,#NAME?,none,#NAME?,#NAME?,100000,#NAME?,0,#NAME?,0,#NAME?,0,#NAME?,256,#NAME?,126,#NAME?,0,#NAME?,48,#NAME?,2,#NAME?,ZYRA_CLUSTER,data,,,0,152983205,10000,,,,,,10000,764.314,0,100000,126,debra,new,none,,8,1,,9.1949,0.433272,2183.86,,764.314,,,,,,1529832053,1610316,43562,1901,0,,,,,,,step654.zyra.dsbench_hytm3.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.0.-d.0.-rq.0.-rqsize.256.-nwork.126.-nrq.0.-seqwidth.48.-trial.2.-pinning.ZYRA_CLUSTER.data,LD_PRELOAD=../lib/libjemalloc.so  time timeout 13 numactl --interleave=all ./zyra.dsbench_hytm3 -t 10000 -mr debra -ma new -mp none -p -k 100000 -i 0 -d 0 -rq 0 -rqsize 256 -nwork 126 -nrq 0 >> output.zyra.dsbench/step654.zyra.dsbench_hytm3.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.0.-d.0.-rq.0.-rqsize.256.-nwork.126.-nrq.0.-seqwidth.48.-trial.2.-pinning.ZYRA_CLUSTER.data 2>>output.zyra.dsbench/stderr.out,zyra
