step,dummy,alg,-t,t,-mr,mr,-ma,ma,-mp,mp,-p,-k,k,-i,i,-d,d,-rq,rq,-rqsize,rqsize,-nwork,nwork,-nrq,nrq,-seqwidth,seqwidth,-trial,trial,-data,total insert succ,total erase succ,throughput,incl. queries,elapsed milliseconds,tree,footprint after prefilling,footprint at the end,footprint peak in prefill,footprint peak overall,MILLIS_TO_RUN,INS,DEL,MAXKEY,WORK_THREADS,RECLAIM_TYPE,ALLOC_TYPE,POOL_TYPE,WIDTH_SEQ,THREAD_BINDING,PREFILL,PAPI_L1_DCM,PAPI_L2_TCM,PAPI_L3_TCM,PAPI_TOT_CYC,PAPI_RES_STL,PAPI_TOT_ISR,allocated~5,deallocated~2,recycled~2,pool~2,reclaim~2,obj1type,obj1size,obj1allocated,obj2type,obj2size,obj2allocated,filename,cmd,machine
step2324,tapuz40,dsbench_hybridnorec,-t,1000,-mr,debra,-ma,new,-mp,none,-p,-k,100000,-i,20,-d,20,-rq,0,-rqsize,256,-nwork,16,-nrq,0,-seqwidth,48,-trial,1,data,4031061,4032103,8063164,20141455,1000,,,,,,1000,20,20,100000,16,debra,new,none,,6,1,,,,,,,0,0,0,0,0,,,,,,,"step2324.tapuz40.dsbench_hybridnorec.-t.1000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.20.-d.20.-rq.0.-rqsize.256.-nwork.16.-nrq.0.-seqwidth.48.-trial.1.data","   ./tapuz40.dsbench_hybridnorec -t 1000 -mr debra -ma new -mp none -p -k 100000 -i 20 -d 20 -rq 0 -rqsize 256 -nwork 16 -nrq 0",tapuz40
step2325,tapuz40,dsbench_hybridnorec,-t,1000,-mr,debra,-ma,new,-mp,none,-p,-k,100000,-i,20,-d,20,-rq,0,-rqsize,256,-nwork,16,-nrq,0,-seqwidth,48,-trial,2,data,4045451,4047460,8092911,20211871,1000,,,,,,1000,20,20,100000,16,debra,new,none,,6,1,,,,,,,0,0,0,0,0,,,,,,,"step2325.tapuz40.dsbench_hybridnorec.-t.1000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.20.-d.20.-rq.0.-rqsize.256.-nwork.16.-nrq.0.-seqwidth.48.-trial.2.data","   ./tapuz40.dsbench_hybridnorec -t 1000 -mr debra -ma new -mp none -p -k 100000 -i 20 -d 20 -rq 0 -rqsize 256 -nwork 16 -nrq 0",tapuz40
step2326,tapuz40,dsbench_hybridnorec,-t,1000,-mr,debra,-ma,new,-mp,none,-p,-k,100000,-i,20,-d,20,-rq,0,-rqsize,256,-nwork,16,-nrq,0,-seqwidth,48,-trial,3,data,4026978,4031433,8058411,20123932,1000,,,,,,1000,20,20,100000,16,debra,new,none,,6,1,,,,,,,0,0,0,0,0,,,,,,,"step2326.tapuz40.dsbench_hybridnorec.-t.1000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.20.-d.20.-rq.0.-rqsize.256.-nwork.16.-nrq.0.-seqwidth.48.-trial.3.data","   ./tapuz40.dsbench_hybridnorec -t 1000 -mr debra -ma new -mp none -p -k 100000 -i 20 -d 20 -rq 0 -rqsize 256 -nwork 16 -nrq 0",tapuz40
step2327,tapuz40,dsbench_hybridnorec,-t,1000,-mr,debra,-ma,new,-mp,none,-p,-k,100000,-i,20,-d,20,-rq,0,-rqsize,256,-nwork,16,-nrq,0,-seqwidth,48,-trial,4,data,3991213,3990066,7981279,19929545,1000,,,,,,1000,20,20,100000,16,debra,new,none,,6,1,,,,,,,0,0,0,0,0,,,,,,,"step2327.tapuz40.dsbench_hybridnorec.-t.1000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.20.-d.20.-rq.0.-rqsize.256.-nwork.16.-nrq.0.-seqwidth.48.-trial.4.data","   ./tapuz40.dsbench_hybridnorec -t 1000 -mr debra -ma new -mp none -p -k 100000 -i 20 -d 20 -rq 0 -rqsize 256 -nwork 16 -nrq 0",tapuz40
step2328,tapuz40,dsbench_hybridnorec,-t,1000,-mr,debra,-ma,new,-mp,none,-p,-k,100000,-i,20,-d,20,-rq,0,-rqsize,256,-nwork,16,-nrq,0,-seqwidth,48,-trial,5,data,4084076,4079809,8163885,20384067,1000,,,,,,1000,20,20,100000,16,debra,new,none,,6,1,,,,,,,0,0,0,0,0,,,,,,,"step2328.tapuz40.dsbench_hybridnorec.-t.1000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.20.-d.20.-rq.0.-rqsize.256.-nwork.16.-nrq.0.-seqwidth.48.-trial.5.data","   ./tapuz40.dsbench_hybridnorec -t 1000 -mr debra -ma new -mp none -p -k 100000 -i 20 -d 20 -rq 0 -rqsize 256 -nwork 16 -nrq 0",tapuz40
step2329,tapuz40,dsbench_hybridnorec,-t,1000,-mr,debra,-ma,new,-mp,none,-p,-k,100000,-i,20,-d,20,-rq,0,-rqsize,256,-nwork,15,-nrq,1,-seqwidth,48,-trial,0,data,3682921,3684698,7367619,18418492,1000,,,,,,1000,20,20,100000,15,debra,new,none,,6,1,,,,,,,0,0,0,0,0,,,,,,,"step2329.tapuz40.dsbench_hybridnorec.-t.1000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.20.-d.20.-rq.0.-rqsize.256.-nwork.15.-nrq.1.-seqwidth.48.-trial.0.data","   ./tapuz40.dsbench_hybridnorec -t 1000 -mr debra -ma new -mp none -p -k 100000 -i 20 -d 20 -rq 0 -rqsize 256 -nwork 15 -nrq 1",tapuz40
step232,tapuz40,dsbench_tl2,-t,1000,-mr,debra,-ma,new,-mp,none,-p,-k,100000,-i,5,-d,5,-rq,0,-rqsize,256,-nwork,40,-nrq,0,-seqwidth,48,-trial,3,data,1233193,1233644,2466837,24620849,1000,,,,,,1000,5,5,100000,40,debra,new,none,,6,1,,,,,,,0,0,0,0,0,,,,,,,"step232.tapuz40.dsbench_tl2.-t.1000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.5.-d.5.-rq.0.-rqsize.256.-nwork.40.-nrq.0.-seqwidth.48.-trial.3.data","   ./tapuz40.dsbench_tl2 -t 1000 -mr debra -ma new -mp none -p -k 100000 -i 5 -d 5 -rq 0 -rqsize 256 -nwork 40 -nrq 0",tapuz40
step2330,tapuz40,dsbench_hybridnorec,-t,1000,-mr,debra,-ma,new,-mp,none,-p,-k,100000,-i,20,-d,20,-rq,0,-rqsize,256,-nwork,15,-nrq,1,-seqwidth,48,-trial,1,data,3713926,3713423,7427349,18558731,1000,,,,,,1000,20,20,100000,15,debra,new,none,,6,1,,,,,,,0,0,0,0,0,,,,,,,"step2330.tapuz40.dsbench_hybridnorec.-t.1000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.20.-d.20.-rq.0.-rqsize.256.-nwork.15.-nrq.1.-seqwidth.48.-trial.1.data","   ./tapuz40.dsbench_hybridnorec -t 1000 -mr debra -ma new -mp none -p -k 100000 -i 20 -d 20 -rq 0 -rqsize 256 -nwork 15 -nrq 1",tapuz40
step2331,tapuz40,dsbench_hybridnorec,-t,1000,-mr,debra,-ma,new,-mp,none,-p,-k,100000,-i,20,-d,20,-rq,0,-rqsize,256,-nwork,15,-nrq,1,-seqwidth,48,-trial,2,data,3632370,3628696,7261066,18136915,1000,,,,,,1000,20,20,100000,15,debra,new,none,,6,1,,,,,,,0,0,0,0,0,,,,,,,"step2331.tapuz40.dsbench_hybridnorec.-t.1000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.20.-d.20.-rq.0.-rqsize.256.-nwork.15.-nrq.1.-seqwidth.48.-trial.2.data","   ./tapuz40.dsbench_hybridnorec -t 1000 -mr debra -ma new -mp none -p -k 100000 -i 20 -d 20 -rq 0 -rqsize 256 -nwork 15 -nrq 1",tapuz40
step2332,tapuz40,dsbench_hybridnorec,-t,1000,-mr,debra,-ma,new,-mp,none,-p,-k,100000,-i,20,-d,20,-rq,0,-rqsize,256,-nwork,15,-nrq,1,-seqwidth,48,-trial,3,data,3667470,3671835,7339305,18337337,1000,,,,,,1000,20,20,100000,15,debra,new,none,,6,1,,,,,,,0,0,0,0,0,,,,,,,"step2332.tapuz40.dsbench_hybridnorec.-t.1000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.20.-d.20.-rq.0.-rqsize.256.-nwork.15.-nrq.1.-seqwidth.48.-trial.3.data","   ./tapuz40.dsbench_hybridnorec -t 1000 -mr debra -ma new -mp none -p -k 100000 -i 20 -d 20 -rq 0 -rqsize 256 -nwork 15 -nrq 1",tapuz40
step2333,tapuz40,dsbench_hybridnorec,-t,1000,-mr,debra,-ma,new,-mp,none,-p,-k,100000,-i,20,-d,20,-rq,0,-rqsize,256,-nwork,15,-nrq,1,-seqwidth,48,-trial,4,data,3679596,3676624,7356220,18370669,1000,,,,,,1000,20,20,100000,15,debra,new,none,,6,1,,,,,,,0,0,0,0,0,,,,,,,"step2333.tapuz40.dsbench_hybridnorec.-t.1000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.20.-d.20.-rq.0.-rqsize.256.-nwork.15.-nrq.1.-seqwidth.48.-trial.4.data","   ./tapuz40.dsbench_hybridnorec -t 1000 -mr debra -ma new -mp none -p -k 100000 -i 20 -d 20 -rq 0 -rqsize 256 -nwork 15 -nrq 1",tapuz40
step2334,tapuz40,dsbench_hybridnorec,-t,1000,-mr,debra,-ma,new,-mp,none,-p,-k,100000,-i,20,-d,20,-rq,0,-rqsize,256,-nwork,15,-nrq,1,-seqwidth,48,-trial,5,data,3746792,3748361,7495153,18725757,1000,,,,,,1000,20,20,100000,15,debra,new,none,,6,1,,,,,,,0,0,0,0,0,,,,,,,"step2334.tapuz40.dsbench_hybridnorec.-t.1000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.20.-d.20.-rq.0.-rqsize.256.-nwork.15.-nrq.1.-seqwidth.48.-trial.5.data","   ./tapuz40.dsbench_hybridnorec -t 1000 -mr debra -ma new -mp none -p -k 100000 -i 20 -d 20 -rq 0 -rqsize 256 -nwork 15 -nrq 1",tapuz40
step2335,tapuz40,dsbench_hybridnorec,-t,1000,-mr,debra,-ma,new,-mp,none,-p,-k,100000,-i,20,-d,20,-rq,0,-rqsize,256,-nwork,20,-nrq,0,-seqwidth,48,-trial,0,data,4346725,4340042,8686767,21691204,1000,,,,,,1000,20,20,100000,20,debra,new,none,,6,1,,,,,,,0,0,0,0,0,,,,,,,"step2335.tapuz40.dsbench_hybridnorec.-t.1000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.20.-d.20.-rq.0.-rqsize.256.-nwork.20.-nrq.0.-seqwidth.48.-trial.0.data","   ./tapuz40.dsbench_hybridnorec -t 1000 -mr debra -ma new -mp none -p -k 100000 -i 20 -d 20 -rq 0 -rqsize 256 -nwork 20 -nrq 0",tapuz40
step2336,tapuz40,dsbench_hybridnorec,-t,1000,-mr,debra,-ma,new,-mp,none,-p,-k,100000,-i,20,-d,20,-rq,0,-rqsize,256,-nwork,20,-nrq,0,-seqwidth,48,-trial,1,data,4502208,4503976,9006184,22490274,1000,,,,,,1000,20,20,100000,20,debra,new,none,,6,1,,,,,,,0,0,0,0,0,,,,,,,"step2336.tapuz40.dsbench_hybridnorec.-t.1000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.20.-d.20.-rq.0.-rqsize.256.-nwork.20.-nrq.0.-seqwidth.48.-trial.1.data","   ./tapuz40.dsbench_hybridnorec -t 1000 -mr debra -ma new -mp none -p -k 100000 -i 20 -d 20 -rq 0 -rqsize 256 -nwork 20 -nrq 0",tapuz40
step2337,tapuz40,dsbench_hybridnorec,-t,1000,-mr,debra,-ma,new,-mp,none,-p,-k,100000,-i,20,-d,20,-rq,0,-rqsize,256,-nwork,20,-nrq,0,-seqwidth,48,-trial,2,data,4465577,4465704,8931281,22300120,1000,,,,,,1000,20,20,100000,20,debra,new,none,,6,1,,,,,,,0,0,0,0,0,,,,,,,"step2337.tapuz40.dsbench_hybridnorec.-t.1000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.20.-d.20.-rq.0.-rqsize.256.-nwork.20.-nrq.0.-seqwidth.48.-trial.2.data","   ./tapuz40.dsbench_hybridnorec -t 1000 -mr debra -ma new -mp none -p -k 100000 -i 20 -d 20 -rq 0 -rqsize 256 -nwork 20 -nrq 0",tapuz40
step2338,tapuz40,dsbench_hybridnorec,-t,1000,-mr,debra,-ma,new,-mp,none,-p,-k,100000,-i,20,-d,20,-rq,0,-rqsize,256,-nwork,20,-nrq,0,-seqwidth,48,-trial,3,data,4439524,4445327,8884851,22185495,1000,,,,,,1000,20,20,100000,20,debra,new,none,,6,1,,,,,,,0,0,0,0,0,,,,,,,"step2338.tapuz40.dsbench_hybridnorec.-t.1000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.20.-d.20.-rq.0.-rqsize.256.-nwork.20.-nrq.0.-seqwidth.48.-trial.3.data","   ./tapuz40.dsbench_hybridnorec -t 1000 -mr debra -ma new -mp none -p -k 100000 -i 20 -d 20 -rq 0 -rqsize 256 -nwork 20 -nrq 0",tapuz40
step2339,tapuz40,dsbench_hybridnorec,-t,1000,-mr,debra,-ma,new,-mp,none,-p,-k,100000,-i,20,-d,20,-rq,0,-rqsize,256,-nwork,20,-nrq,0,-seqwidth,48,-trial,4,data,4402151,4400310,8802461,21982797,1000,,,,,,1000,20,20,100000,20,debra,new,none,,6,1,,,,,,,0,0,0,0,0,,,,,,,"step2339.tapuz40.dsbench_hybridnorec.-t.1000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.20.-d.20.-rq.0.-rqsize.256.-nwork.20.-nrq.0.-seqwidth.48.-trial.4.data","   ./tapuz40.dsbench_hybridnorec -t 1000 -mr debra -ma new -mp none -p -k 100000 -i 20 -d 20 -rq 0 -rqsize 256 -nwork 20 -nrq 0",tapuz40
step233,tapuz40,dsbench_tl2,-t,1000,-mr,debra,-ma,new,-mp,none,-p,-k,100000,-i,5,-d,5,-rq,0,-rqsize,256,-nwork,40,-nrq,0,-seqwidth,48,-trial,4,data,1251944,1250160,2502104,25000484,1000,,,,,,1000,5,5,100000,40,debra,new,none,,6,1,,,,,,,0,0,0,0,0,,,,,,,"step233.tapuz40.dsbench_tl2.-t.1000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.5.-d.5.-rq.0.-rqsize.256.-nwork.40.-nrq.0.-seqwidth.48.-trial.4.data","   ./tapuz40.dsbench_tl2 -t 1000 -mr debra -ma new -mp none -p -k 100000 -i 5 -d 5 -rq 0 -rqsize 256 -nwork 40 -nrq 0",tapuz40
step2340,tapuz40,dsbench_hybridnorec,-t,1000,-mr,debra,-ma,new,-mp,none,-p,-k,100000,-i,20,-d,20,-rq,0,-rqsize,256,-nwork,20,-nrq,0,-seqwidth,48,-trial,5,data,4514282,4514984,9029266,22547293,1000,,,,,,1000,20,20,100000,20,debra,new,none,,6,1,,,,,,,0,0,0,0,0,,,,,,,"step2340.tapuz40.dsbench_hybridnorec.-t.1000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.20.-d.20.-rq.0.-rqsize.256.-nwork.20.-nrq.0.-seqwidth.48.-trial.5.data","   ./tapuz40.dsbench_hybridnorec -t 1000 -mr debra -ma new -mp none -p -k 100000 -i 20 -d 20 -rq 0 -rqsize 256 -nwork 20 -nrq 0",tapuz40
step2341,tapuz40,dsbench_hybridnorec,-t,1000,-mr,debra,-ma,new,-mp,none,-p,-k,100000,-i,20,-d,20,-rq,0,-rqsize,256,-nwork,19,-nrq,1,-seqwidth,48,-trial,0,data,4209604,4213102,8422706,21042501,1000,,,,,,1000,20,20,100000,19,debra,new,none,,6,1,,,,,,,0,0,0,0,0,,,,,,,"step2341.tapuz40.dsbench_hybridnorec.-t.1000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.20.-d.20.-rq.0.-rqsize.256.-nwork.19.-nrq.1.-seqwidth.48.-trial.0.data","   ./tapuz40.dsbench_hybridnorec -t 1000 -mr debra -ma new -mp none -p -k 100000 -i 20 -d 20 -rq 0 -rqsize 256 -nwork 19 -nrq 1",tapuz40
step2342,tapuz40,dsbench_hybridnorec,-t,1000,-mr,debra,-ma,new,-mp,none,-p,-k,100000,-i,20,-d,20,-rq,0,-rqsize,256,-nwork,19,-nrq,1,-seqwidth,48,-trial,1,data,4176939,4178294,8355233,20871009,1000,,,,,,1000,20,20,100000,19,debra,new,none,,6,1,,,,,,,0,0,0,0,0,,,,,,,"step2342.tapuz40.dsbench_hybridnorec.-t.1000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.20.-d.20.-rq.0.-rqsize.256.-nwork.19.-nrq.1.-seqwidth.48.-trial.1.data","   ./tapuz40.dsbench_hybridnorec -t 1000 -mr debra -ma new -mp none -p -k 100000 -i 20 -d 20 -rq 0 -rqsize 256 -nwork 19 -nrq 1",tapuz40
step2343,tapuz40,dsbench_hybridnorec,-t,1000,-mr,debra,-ma,new,-mp,none,-p,-k,100000,-i,20,-d,20,-rq,0,-rqsize,256,-nwork,19,-nrq,1,-seqwidth,48,-trial,2,data,4023058,4020239,8043297,20090708,1000,,,,,,1000,20,20,100000,19,debra,new,none,,6,1,,,,,,,0,0,0,0,0,,,,,,,"step2343.tapuz40.dsbench_hybridnorec.-t.1000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.20.-d.20.-rq.0.-rqsize.256.-nwork.19.-nrq.1.-seqwidth.48.-trial.2.data","   ./tapuz40.dsbench_hybridnorec -t 1000 -mr debra -ma new -mp none -p -k 100000 -i 20 -d 20 -rq 0 -rqsize 256 -nwork 19 -nrq 1",tapuz40
step2344,tapuz40,dsbench_hybridnorec,-t,1000,-mr,debra,-ma,new,-mp,none,-p,-k,100000,-i,20,-d,20,-rq,0,-rqsize,256,-nwork,19,-nrq,1,-seqwidth,48,-trial,3,data,4203874,4196917,8400791,20984407,1000,,,,,,1000,20,20,100000,19,debra,new,none,,6,1,,,,,,,0,0,0,0,0,,,,,,,"step2344.tapuz40.dsbench_hybridnorec.-t.1000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.20.-d.20.-rq.0.-rqsize.256.-nwork.19.-nrq.1.-seqwidth.48.-trial.3.data","   ./tapuz40.dsbench_hybridnorec -t 1000 -mr debra -ma new -mp none -p -k 100000 -i 20 -d 20 -rq 0 -rqsize 256 -nwork 19 -nrq 1",tapuz40
step2345,tapuz40,dsbench_hybridnorec,-t,1000,-mr,debra,-ma,new,-mp,none,-p,-k,100000,-i,20,-d,20,-rq,0,-rqsize,256,-nwork,19,-nrq,1,-seqwidth,48,-trial,4,data,4201002,4200852,8401854,20989854,1000,,,,,,1000,20,20,100000,19,debra,new,none,,6,1,,,,,,,0,0,0,0,0,,,,,,,"step2345.tapuz40.dsbench_hybridnorec.-t.1000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.20.-d.20.-rq.0.-rqsize.256.-nwork.19.-nrq.1.-seqwidth.48.-trial.4.data","   ./tapuz40.dsbench_hybridnorec -t 1000 -mr debra -ma new -mp none -p -k 100000 -i 20 -d 20 -rq 0 -rqsize 256 -nwork 19 -nrq 1",tapuz40
step2346,tapuz40,dsbench_hybridnorec,-t,1000,-mr,debra,-ma,new,-mp,none,-p,-k,100000,-i,20,-d,20,-rq,0,-rqsize,256,-nwork,19,-nrq,1,-seqwidth,48,-trial,5,data,4099952,4100849,8200801,20487452,1000,,,,,,1000,20,20,100000,19,debra,new,none,,6,1,,,,,,,0,0,0,0,0,,,,,,,"step2346.tapuz40.dsbench_hybridnorec.-t.1000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.20.-d.20.-rq.0.-rqsize.256.-nwork.19.-nrq.1.-seqwidth.48.-trial.5.data","   ./tapuz40.dsbench_hybridnorec -t 1000 -mr debra -ma new -mp none -p -k 100000 -i 20 -d 20 -rq 0 -rqsize 256 -nwork 19 -nrq 1",tapuz40
step2347,tapuz40,dsbench_hybridnorec,-t,1000,-mr,debra,-ma,new,-mp,none,-p,-k,100000,-i,20,-d,20,-rq,0,-rqsize,256,-nwork,24,-nrq,0,-seqwidth,48,-trial,0,data,5280443,5277231,10557674,26363906,1000,,,,,,1000,20,20,100000,24,debra,new,none,,6,1,,,,,,,0,0,0,0,0,,,,,,,"step2347.tapuz40.dsbench_hybridnorec.-t.1000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.20.-d.20.-rq.0.-rqsize.256.-nwork.24.-nrq.0.-seqwidth.48.-trial.0.data","   ./tapuz40.dsbench_hybridnorec -t 1000 -mr debra -ma new -mp none -p -k 100000 -i 20 -d 20 -rq 0 -rqsize 256 -nwork 24 -nrq 0",tapuz40
step2348,tapuz40,dsbench_hybridnorec,-t,1000,-mr,debra,-ma,new,-mp,none,-p,-k,100000,-i,20,-d,20,-rq,0,-rqsize,256,-nwork,24,-nrq,0,-seqwidth,48,-trial,1,data,5264003,5263136,10527139,26290866,1000,,,,,,1000,20,20,100000,24,debra,new,none,,6,1,,,,,,,0,0,0,0,0,,,,,,,"step2348.tapuz40.dsbench_hybridnorec.-t.1000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.20.-d.20.-rq.0.-rqsize.256.-nwork.24.-nrq.0.-seqwidth.48.-trial.1.data","   ./tapuz40.dsbench_hybridnorec -t 1000 -mr debra -ma new -mp none -p -k 100000 -i 20 -d 20 -rq 0 -rqsize 256 -nwork 24 -nrq 0",tapuz40
step2349,tapuz40,dsbench_hybridnorec,-t,1000,-mr,debra,-ma,new,-mp,none,-p,-k,100000,-i,20,-d,20,-rq,0,-rqsize,256,-nwork,24,-nrq,0,-seqwidth,48,-trial,2,data,5333132,5336044,10669176,26637183,1000,,,,,,1000,20,20,100000,24,debra,new,none,,6,1,,,,,,,0,0,0,0,0,,,,,,,"step2349.tapuz40.dsbench_hybridnorec.-t.1000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.20.-d.20.-rq.0.-rqsize.256.-nwork.24.-nrq.0.-seqwidth.48.-trial.2.data","   ./tapuz40.dsbench_hybridnorec -t 1000 -mr debra -ma new -mp none -p -k 100000 -i 20 -d 20 -rq 0 -rqsize 256 -nwork 24 -nrq 0",tapuz40
step234,tapuz40,dsbench_tl2,-t,1000,-mr,debra,-ma,new,-mp,none,-p,-k,100000,-i,5,-d,5,-rq,0,-rqsize,256,-nwork,40,-nrq,0,-seqwidth,48,-trial,5,data,1235806,1236066,2471872,24705422,1000,,,,,,1000,5,5,100000,40,debra,new,none,,6,1,,,,,,,0,0,0,0,0,,,,,,,"step234.tapuz40.dsbench_tl2.-t.1000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.5.-d.5.-rq.0.-rqsize.256.-nwork.40.-nrq.0.-seqwidth.48.-trial.5.data","   ./tapuz40.dsbench_tl2 -t 1000 -mr debra -ma new -mp none -p -k 100000 -i 5 -d 5 -rq 0 -rqsize 256 -nwork 40 -nrq 0",tapuz40
step2350,tapuz40,dsbench_hybridnorec,-t,1000,-mr,debra,-ma,new,-mp,none,-p,-k,100000,-i,20,-d,20,-rq,0,-rqsize,256,-nwork,24,-nrq,0,-seqwidth,48,-trial,3,data,5245857,5244777,10490634,26197605,1000,,,,,,1000,20,20,100000,24,debra,new,none,,6,1,,,,,,,0,0,0,0,0,,,,,,,"step2350.tapuz40.dsbench_hybridnorec.-t.1000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.20.-d.20.-rq.0.-rqsize.256.-nwork.24.-nrq.0.-seqwidth.48.-trial.3.data","   ./tapuz40.dsbench_hybridnorec -t 1000 -mr debra -ma new -mp none -p -k 100000 -i 20 -d 20 -rq 0 -rqsize 256 -nwork 24 -nrq 0",tapuz40
step2351,tapuz40,dsbench_hybridnorec,-t,1000,-mr,debra,-ma,new,-mp,none,-p,-k,100000,-i,20,-d,20,-rq,0,-rqsize,256,-nwork,24,-nrq,0,-seqwidth,48,-trial,4,data,5028600,5023791,10052391,25100300,1000,,,,,,1000,20,20,100000,24,debra,new,none,,6,1,,,,,,,0,0,0,0,0,,,,,,,"step2351.tapuz40.dsbench_hybridnorec.-t.1000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.20.-d.20.-rq.0.-rqsize.256.-nwork.24.-nrq.0.-seqwidth.48.-trial.4.data","   ./tapuz40.dsbench_hybridnorec -t 1000 -mr debra -ma new -mp none -p -k 100000 -i 20 -d 20 -rq 0 -rqsize 256 -nwork 24 -nrq 0",tapuz40
step2352,tapuz40,dsbench_hybridnorec,-t,1000,-mr,debra,-ma,new,-mp,none,-p,-k,100000,-i,20,-d,20,-rq,0,-rqsize,256,-nwork,24,-nrq,0,-seqwidth,48,-trial,5,data,5188541,5195754,10384295,25926090,1000,,,,,,1000,20,20,100000,24,debra,new,none,,6,1,,,,,,,0,0,0,0,0,,,,,,,"step2352.tapuz40.dsbench_hybridnorec.-t.1000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.20.-d.20.-rq.0.-rqsize.256.-nwork.24.-nrq.0.-seqwidth.48.-trial.5.data","   ./tapuz40.dsbench_hybridnorec -t 1000 -mr debra -ma new -mp none -p -k 100000 -i 20 -d 20 -rq 0 -rqsize 256 -nwork 24 -nrq 0",tapuz40
step2353,tapuz40,dsbench_hybridnorec,-t,1000,-mr,debra,-ma,new,-mp,none,-p,-k,100000,-i,20,-d,20,-rq,0,-rqsize,256,-nwork,23,-nrq,1,-seqwidth,48,-trial,0,data,5025320,5026472,10051792,25100065,1000,,,,,,1000,20,20,100000,23,debra,new,none,,6,1,,,,,,,0,0,0,0,0,,,,,,,"step2353.tapuz40.dsbench_hybridnorec.-t.1000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.20.-d.20.-rq.0.-rqsize.256.-nwork.23.-nrq.1.-seqwidth.48.-trial.0.data","   ./tapuz40.dsbench_hybridnorec -t 1000 -mr debra -ma new -mp none -p -k 100000 -i 20 -d 20 -rq 0 -rqsize 256 -nwork 23 -nrq 1",tapuz40
step2354,tapuz40,dsbench_hybridnorec,-t,1000,-mr,debra,-ma,new,-mp,none,-p,-k,100000,-i,20,-d,20,-rq,0,-rqsize,256,-nwork,23,-nrq,1,-seqwidth,48,-trial,1,data,4860614,4859983,9720597,24273609,1000,,,,,,1000,20,20,100000,23,debra,new,none,,6,1,,,,,,,0,0,0,0,0,,,,,,,"step2354.tapuz40.dsbench_hybridnorec.-t.1000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.20.-d.20.-rq.0.-rqsize.256.-nwork.23.-nrq.1.-seqwidth.48.-trial.1.data","   ./tapuz40.dsbench_hybridnorec -t 1000 -mr debra -ma new -mp none -p -k 100000 -i 20 -d 20 -rq 0 -rqsize 256 -nwork 23 -nrq 1",tapuz40
step2355,tapuz40,dsbench_hybridnorec,-t,1000,-mr,debra,-ma,new,-mp,none,-p,-k,100000,-i,20,-d,20,-rq,0,-rqsize,256,-nwork,23,-nrq,1,-seqwidth,48,-trial,2,data,4858662,4860287,9718949,24276034,1000,,,,,,1000,20,20,100000,23,debra,new,none,,6,1,,,,,,,0,0,0,0,0,,,,,,,"step2355.tapuz40.dsbench_hybridnorec.-t.1000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.20.-d.20.-rq.0.-rqsize.256.-nwork.23.-nrq.1.-seqwidth.48.-trial.2.data","   ./tapuz40.dsbench_hybridnorec -t 1000 -mr debra -ma new -mp none -p -k 100000 -i 20 -d 20 -rq 0 -rqsize 256 -nwork 23 -nrq 1",tapuz40
