step,dummy,alg,-t,t,-mr,mr,-ma,ma,-mp,mp,-p,-k,k,-i,i,-d,d,-rq,rq,-rqsize,rqsize,-nwork,nwork,-nrq,nrq,-seqwidth,seqwidth,-trial,trial,-data,total insert succ,total erase succ,throughput,incl. queries,elapsed milliseconds,tree,footprint after prefilling,footprint at the end,footprint peak in prefill,footprint peak overall,MILLIS_TO_RUN,INS,DEL,MAXKEY,WORK_THREADS,RECLAIM_TYPE,ALLOC_TYPE,POOL_TYPE,WIDTH_SEQ,THREAD_BINDING,PREFILL,PAPI_L1_DCM,PAPI_L2_TCM,PAPI_L3_TCM,PAPI_TOT_CYC,PAPI_RES_STL,PAPI_TOT_ISR,allocated~5,deallocated~2,recycled~2,pool~2,reclaim~2,obj1type,obj1size,obj1allocated,obj2type,obj2size,obj2allocated,filename,cmd,machine
step2917,cheshire-r07u05,dsbench_hytm3,-t,1000,-mr,none,-ma,new,-mp,none,-p,-k,10000,-i,20,-d,20,-rq,0,-rqsize,256,-nwork,7,-nrq,1,-seqwidth,48,-trial,0,data,1817022,1812737,3629759,9056060,1000,,,,,,1000,20,20,10000,7,none,new,none,,102,1,,,,,,,0,0,0,0,0,,,,,,,"step2917.cheshire-r07u05.dsbench_hytm3.-t.1000.-mr.none.-ma.new.-mp.none.-p.-k.10000.-i.20.-d.20.-rq.0.-rqsize.256.-nwork.7.-nrq.1.-seqwidth.48.-trial.0.data","timeout 4    ./cheshire-r07u05.dsbench_hytm3 -t 1000 -mr none -ma new -mp none -p -k 10000 -i 20 -d 20 -rq 0 -rqsize 256 -nwork 7 -nrq 1",cheshire-r07u05
step2918,cheshire-r07u05,dsbench_hytm3,-t,1000,-mr,none,-ma,new,-mp,none,-p,-k,10000,-i,20,-d,20,-rq,0,-rqsize,256,-nwork,7,-nrq,1,-seqwidth,48,-trial,1,data,1849181,1847190,3696371,9231413,1000,,,,,,1000,20,20,10000,7,none,new,none,,102,1,,,,,,,0,0,0,0,0,,,,,,,"step2918.cheshire-r07u05.dsbench_hytm3.-t.1000.-mr.none.-ma.new.-mp.none.-p.-k.10000.-i.20.-d.20.-rq.0.-rqsize.256.-nwork.7.-nrq.1.-seqwidth.48.-trial.1.data","timeout 4    ./cheshire-r07u05.dsbench_hytm3 -t 1000 -mr none -ma new -mp none -p -k 10000 -i 20 -d 20 -rq 0 -rqsize 256 -nwork 7 -nrq 1",cheshire-r07u05
step2919,cheshire-r07u05,dsbench_hytm3,-t,1000,-mr,none,-ma,new,-mp,none,-p,-k,10000,-i,20,-d,20,-rq,0,-rqsize,256,-nwork,7,-nrq,1,-seqwidth,48,-trial,2,data,1930976,1935764,3866740,9647680,1000,,,,,,1000,20,20,10000,7,none,new,none,,102,1,,,,,,,0,0,0,0,0,,,,,,,"step2919.cheshire-r07u05.dsbench_hytm3.-t.1000.-mr.none.-ma.new.-mp.none.-p.-k.10000.-i.20.-d.20.-rq.0.-rqsize.256.-nwork.7.-nrq.1.-seqwidth.48.-trial.2.data","timeout 4    ./cheshire-r07u05.dsbench_hytm3 -t 1000 -mr none -ma new -mp none -p -k 10000 -i 20 -d 20 -rq 0 -rqsize 256 -nwork 7 -nrq 1",cheshire-r07u05
step291,cheshire-r07u05,dsbench_tl2,-t,1000,-mr,debra,-ma,new,-mp,none,-p,-k,10000,-i,20,-d,20,-rq,0,-rqsize,256,-nwork,27,-nrq,1,-seqwidth,48,-trial,2,data,1178261,1178932,2357193,5887946,1000,,,,,,1000,20,20,10000,27,debra,new,none,,102,1,,,,,,,0,0,0,0,0,,,,,,,"step291.cheshire-r07u05.dsbench_tl2.-t.1000.-mr.debra.-ma.new.-mp.none.-p.-k.10000.-i.20.-d.20.-rq.0.-rqsize.256.-nwork.27.-nrq.1.-seqwidth.48.-trial.2.data","timeout 4    ./cheshire-r07u05.dsbench_tl2 -t 1000 -mr debra -ma new -mp none -p -k 10000 -i 20 -d 20 -rq 0 -rqsize 256 -nwork 27 -nrq 1",cheshire-r07u05
step2920,cheshire-r07u05,dsbench_hytm3,-t,1000,-mr,none,-ma,new,-mp,none,-p,-k,10000,-i,20,-d,20,-rq,0,-rqsize,256,-nwork,7,-nrq,1,-seqwidth,48,-trial,3,data,1954776,1953165,3907941,9760249,1000,,,,,,1000,20,20,10000,7,none,new,none,,102,1,,,,,,,0,0,0,0,0,,,,,,,"step2920.cheshire-r07u05.dsbench_hytm3.-t.1000.-mr.none.-ma.new.-mp.none.-p.-k.10000.-i.20.-d.20.-rq.0.-rqsize.256.-nwork.7.-nrq.1.-seqwidth.48.-trial.3.data","timeout 4    ./cheshire-r07u05.dsbench_hytm3 -t 1000 -mr none -ma new -mp none -p -k 10000 -i 20 -d 20 -rq 0 -rqsize 256 -nwork 7 -nrq 1",cheshire-r07u05
step2921,cheshire-r07u05,dsbench_hytm3,-t,1000,-mr,none,-ma,new,-mp,none,-p,-k,10000,-i,20,-d,20,-rq,0,-rqsize,256,-nwork,7,-nrq,1,-seqwidth,48,-trial,4,data,1820831,1823236,3644067,9104399,1000,,,,,,1000,20,20,10000,7,none,new,none,,102,1,,,,,,,0,0,0,0,0,,,,,,,"step2921.cheshire-r07u05.dsbench_hytm3.-t.1000.-mr.none.-ma.new.-mp.none.-p.-k.10000.-i.20.-d.20.-rq.0.-rqsize.256.-nwork.7.-nrq.1.-seqwidth.48.-trial.4.data","timeout 4    ./cheshire-r07u05.dsbench_hytm3 -t 1000 -mr none -ma new -mp none -p -k 10000 -i 20 -d 20 -rq 0 -rqsize 256 -nwork 7 -nrq 1",cheshire-r07u05
step2922,cheshire-r07u05,dsbench_hytm3,-t,1000,-mr,none,-ma,new,-mp,none,-p,-k,10000,-i,20,-d,20,-rq,0,-rqsize,256,-nwork,7,-nrq,1,-seqwidth,48,-trial,5,data,1858641,1858996,3717637,9282717,1000,,,,,,1000,20,20,10000,7,none,new,none,,102,1,,,,,,,0,0,0,0,0,,,,,,,"step2922.cheshire-r07u05.dsbench_hytm3.-t.1000.-mr.none.-ma.new.-mp.none.-p.-k.10000.-i.20.-d.20.-rq.0.-rqsize.256.-nwork.7.-nrq.1.-seqwidth.48.-trial.5.data","timeout 4    ./cheshire-r07u05.dsbench_hytm3 -t 1000 -mr none -ma new -mp none -p -k 10000 -i 20 -d 20 -rq 0 -rqsize 256 -nwork 7 -nrq 1",cheshire-r07u05
step2923,cheshire-r07u05,dsbench_hytm3,-t,1000,-mr,none,-ma,new,-mp,none,-p,-k,10000,-i,20,-d,20,-rq,0,-rqsize,256,-nwork,9,-nrq,0,-seqwidth,48,-trial,0,data,2112155,2111810,4223965,10550590,1000,,,,,,1000,20,20,10000,9,none,new,none,,102,1,,,,,,,0,0,0,0,0,,,,,,,"step2923.cheshire-r07u05.dsbench_hytm3.-t.1000.-mr.none.-ma.new.-mp.none.-p.-k.10000.-i.20.-d.20.-rq.0.-rqsize.256.-nwork.9.-nrq.0.-seqwidth.48.-trial.0.data","timeout 4    ./cheshire-r07u05.dsbench_hytm3 -t 1000 -mr none -ma new -mp none -p -k 10000 -i 20 -d 20 -rq 0 -rqsize 256 -nwork 9 -nrq 0",cheshire-r07u05
step2924,cheshire-r07u05,dsbench_hytm3,-t,1000,-mr,none,-ma,new,-mp,none,-p,-k,10000,-i,20,-d,20,-rq,0,-rqsize,256,-nwork,9,-nrq,0,-seqwidth,48,-trial,1,data,2077002,2077907,4154909,10370989,1000,,,,,,1000,20,20,10000,9,none,new,none,,102,1,,,,,,,0,0,0,0,0,,,,,,,"step2924.cheshire-r07u05.dsbench_hytm3.-t.1000.-mr.none.-ma.new.-mp.none.-p.-k.10000.-i.20.-d.20.-rq.0.-rqsize.256.-nwork.9.-nrq.0.-seqwidth.48.-trial.1.data","timeout 4    ./cheshire-r07u05.dsbench_hytm3 -t 1000 -mr none -ma new -mp none -p -k 10000 -i 20 -d 20 -rq 0 -rqsize 256 -nwork 9 -nrq 0",cheshire-r07u05
step2925,cheshire-r07u05,dsbench_hytm3,-t,1000,-mr,none,-ma,new,-mp,none,-p,-k,10000,-i,20,-d,20,-rq,0,-rqsize,256,-nwork,9,-nrq,0,-seqwidth,48,-trial,2,data,1998695,1998677,3997372,9978383,1000,,,,,,1000,20,20,10000,9,none,new,none,,102,1,,,,,,,0,0,0,0,0,,,,,,,"step2925.cheshire-r07u05.dsbench_hytm3.-t.1000.-mr.none.-ma.new.-mp.none.-p.-k.10000.-i.20.-d.20.-rq.0.-rqsize.256.-nwork.9.-nrq.0.-seqwidth.48.-trial.2.data","timeout 4    ./cheshire-r07u05.dsbench_hytm3 -t 1000 -mr none -ma new -mp none -p -k 10000 -i 20 -d 20 -rq 0 -rqsize 256 -nwork 9 -nrq 0",cheshire-r07u05
step2926,cheshire-r07u05,dsbench_hytm3,-t,1000,-mr,none,-ma,new,-mp,none,-p,-k,10000,-i,20,-d,20,-rq,0,-rqsize,256,-nwork,9,-nrq,0,-seqwidth,48,-trial,3,data,1990969,1991343,3982312,9953543,1000,,,,,,1000,20,20,10000,9,none,new,none,,102,1,,,,,,,0,0,0,0,0,,,,,,,"step2926.cheshire-r07u05.dsbench_hytm3.-t.1000.-mr.none.-ma.new.-mp.none.-p.-k.10000.-i.20.-d.20.-rq.0.-rqsize.256.-nwork.9.-nrq.0.-seqwidth.48.-trial.3.data","timeout 4    ./cheshire-r07u05.dsbench_hytm3 -t 1000 -mr none -ma new -mp none -p -k 10000 -i 20 -d 20 -rq 0 -rqsize 256 -nwork 9 -nrq 0",cheshire-r07u05
step2927,cheshire-r07u05,dsbench_hytm3,-t,1000,-mr,none,-ma,new,-mp,none,-p,-k,10000,-i,20,-d,20,-rq,0,-rqsize,256,-nwork,9,-nrq,0,-seqwidth,48,-trial,4,data,2028547,2028799,4057346,10135219,1000,,,,,,1000,20,20,10000,9,none,new,none,,102,1,,,,,,,0,0,0,0,0,,,,,,,"step2927.cheshire-r07u05.dsbench_hytm3.-t.1000.-mr.none.-ma.new.-mp.none.-p.-k.10000.-i.20.-d.20.-rq.0.-rqsize.256.-nwork.9.-nrq.0.-seqwidth.48.-trial.4.data","timeout 4    ./cheshire-r07u05.dsbench_hytm3 -t 1000 -mr none -ma new -mp none -p -k 10000 -i 20 -d 20 -rq 0 -rqsize 256 -nwork 9 -nrq 0",cheshire-r07u05
step2928,cheshire-r07u05,dsbench_hytm3,-t,1000,-mr,none,-ma,new,-mp,none,-p,-k,10000,-i,20,-d,20,-rq,0,-rqsize,256,-nwork,9,-nrq,0,-seqwidth,48,-trial,5,data,2097473,2094704,4192177,10462908,1000,,,,,,1000,20,20,10000,9,none,new,none,,102,1,,,,,,,0,0,0,0,0,,,,,,,"step2928.cheshire-r07u05.dsbench_hytm3.-t.1000.-mr.none.-ma.new.-mp.none.-p.-k.10000.-i.20.-d.20.-rq.0.-rqsize.256.-nwork.9.-nrq.0.-seqwidth.48.-trial.5.data","timeout 4    ./cheshire-r07u05.dsbench_hytm3 -t 1000 -mr none -ma new -mp none -p -k 10000 -i 20 -d 20 -rq 0 -rqsize 256 -nwork 9 -nrq 0",cheshire-r07u05
step2929,cheshire-r07u05,dsbench_hytm3,-t,1000,-mr,none,-ma,new,-mp,none,-p,-k,10000,-i,20,-d,20,-rq,0,-rqsize,256,-nwork,8,-nrq,1,-seqwidth,48,-trial,0,data,1987159,1987368,3974527,9930940,1000,,,,,,1000,20,20,10000,8,none,new,none,,102,1,,,,,,,0,0,0,0,0,,,,,,,"step2929.cheshire-r07u05.dsbench_hytm3.-t.1000.-mr.none.-ma.new.-mp.none.-p.-k.10000.-i.20.-d.20.-rq.0.-rqsize.256.-nwork.8.-nrq.1.-seqwidth.48.-trial.0.data","timeout 4    ./cheshire-r07u05.dsbench_hytm3 -t 1000 -mr none -ma new -mp none -p -k 10000 -i 20 -d 20 -rq 0 -rqsize 256 -nwork 8 -nrq 1",cheshire-r07u05
step292,cheshire-r07u05,dsbench_tl2,-t,1000,-mr,debra,-ma,new,-mp,none,-p,-k,10000,-i,20,-d,20,-rq,0,-rqsize,256,-nwork,27,-nrq,1,-seqwidth,48,-trial,3,data,1174660,1173476,2348136,5866269,1000,,,,,,1000,20,20,10000,27,debra,new,none,,102,1,,,,,,,0,0,0,0,0,,,,,,,"step292.cheshire-r07u05.dsbench_tl2.-t.1000.-mr.debra.-ma.new.-mp.none.-p.-k.10000.-i.20.-d.20.-rq.0.-rqsize.256.-nwork.27.-nrq.1.-seqwidth.48.-trial.3.data","timeout 4    ./cheshire-r07u05.dsbench_tl2 -t 1000 -mr debra -ma new -mp none -p -k 10000 -i 20 -d 20 -rq 0 -rqsize 256 -nwork 27 -nrq 1",cheshire-r07u05
step2930,cheshire-r07u05,dsbench_hytm3,-t,1000,-mr,none,-ma,new,-mp,none,-p,-k,10000,-i,20,-d,20,-rq,0,-rqsize,256,-nwork,8,-nrq,1,-seqwidth,48,-trial,1,data,1966582,1969697,3936279,9835437,1000,,,,,,1000,20,20,10000,8,none,new,none,,102,1,,,,,,,0,0,0,0,0,,,,,,,"step2930.cheshire-r07u05.dsbench_hytm3.-t.1000.-mr.none.-ma.new.-mp.none.-p.-k.10000.-i.20.-d.20.-rq.0.-rqsize.256.-nwork.8.-nrq.1.-seqwidth.48.-trial.1.data","timeout 4    ./cheshire-r07u05.dsbench_hytm3 -t 1000 -mr none -ma new -mp none -p -k 10000 -i 20 -d 20 -rq 0 -rqsize 256 -nwork 8 -nrq 1",cheshire-r07u05
step2931,cheshire-r07u05,dsbench_hytm3,-t,1000,-mr,none,-ma,new,-mp,none,-p,-k,10000,-i,20,-d,20,-rq,0,-rqsize,256,-nwork,8,-nrq,1,-seqwidth,48,-trial,2,data,1979850,1979450,3959300,9883978,1000,,,,,,1000,20,20,10000,8,none,new,none,,102,1,,,,,,,0,0,0,0,0,,,,,,,"step2931.cheshire-r07u05.dsbench_hytm3.-t.1000.-mr.none.-ma.new.-mp.none.-p.-k.10000.-i.20.-d.20.-rq.0.-rqsize.256.-nwork.8.-nrq.1.-seqwidth.48.-trial.2.data","timeout 4    ./cheshire-r07u05.dsbench_hytm3 -t 1000 -mr none -ma new -mp none -p -k 10000 -i 20 -d 20 -rq 0 -rqsize 256 -nwork 8 -nrq 1",cheshire-r07u05
step2932,cheshire-r07u05,dsbench_hytm3,-t,1000,-mr,none,-ma,new,-mp,none,-p,-k,10000,-i,20,-d,20,-rq,0,-rqsize,256,-nwork,8,-nrq,1,-seqwidth,48,-trial,3,data,1845062,1845876,3690938,9216604,1000,,,,,,1000,20,20,10000,8,none,new,none,,102,1,,,,,,,0,0,0,0,0,,,,,,,"step2932.cheshire-r07u05.dsbench_hytm3.-t.1000.-mr.none.-ma.new.-mp.none.-p.-k.10000.-i.20.-d.20.-rq.0.-rqsize.256.-nwork.8.-nrq.1.-seqwidth.48.-trial.3.data","timeout 4    ./cheshire-r07u05.dsbench_hytm3 -t 1000 -mr none -ma new -mp none -p -k 10000 -i 20 -d 20 -rq 0 -rqsize 256 -nwork 8 -nrq 1",cheshire-r07u05
step2933,cheshire-r07u05,dsbench_hytm3,-t,1000,-mr,none,-ma,new,-mp,none,-p,-k,10000,-i,20,-d,20,-rq,0,-rqsize,256,-nwork,8,-nrq,1,-seqwidth,48,-trial,4,data,1955805,1961041,3916846,9779981,1000,,,,,,1000,20,20,10000,8,none,new,none,,102,1,,,,,,,0,0,0,0,0,,,,,,,"step2933.cheshire-r07u05.dsbench_hytm3.-t.1000.-mr.none.-ma.new.-mp.none.-p.-k.10000.-i.20.-d.20.-rq.0.-rqsize.256.-nwork.8.-nrq.1.-seqwidth.48.-trial.4.data","timeout 4    ./cheshire-r07u05.dsbench_hytm3 -t 1000 -mr none -ma new -mp none -p -k 10000 -i 20 -d 20 -rq 0 -rqsize 256 -nwork 8 -nrq 1",cheshire-r07u05
step2934,cheshire-r07u05,dsbench_hytm3,-t,1000,-mr,none,-ma,new,-mp,none,-p,-k,10000,-i,20,-d,20,-rq,0,-rqsize,256,-nwork,8,-nrq,1,-seqwidth,48,-trial,5,data,1844441,1845340,3689781,9210804,1000,,,,,,1000,20,20,10000,8,none,new,none,,102,1,,,,,,,0,0,0,0,0,,,,,,,"step2934.cheshire-r07u05.dsbench_hytm3.-t.1000.-mr.none.-ma.new.-mp.none.-p.-k.10000.-i.20.-d.20.-rq.0.-rqsize.256.-nwork.8.-nrq.1.-seqwidth.48.-trial.5.data","timeout 4    ./cheshire-r07u05.dsbench_hytm3 -t 1000 -mr none -ma new -mp none -p -k 10000 -i 20 -d 20 -rq 0 -rqsize 256 -nwork 8 -nrq 1",cheshire-r07u05
step2935,cheshire-r07u05,dsbench_hytm3,-t,1000,-mr,none,-ma,new,-mp,none,-p,-k,10000,-i,20,-d,20,-rq,0,-rqsize,256,-nwork,10,-nrq,0,-seqwidth,48,-trial,0,data,2038849,2040711,4079560,10188281,1000,,,,,,1000,20,20,10000,10,none,new,none,,102,1,,,,,,,0,0,0,0,0,,,,,,,"step2935.cheshire-r07u05.dsbench_hytm3.-t.1000.-mr.none.-ma.new.-mp.none.-p.-k.10000.-i.20.-d.20.-rq.0.-rqsize.256.-nwork.10.-nrq.0.-seqwidth.48.-trial.0.data","timeout 4    ./cheshire-r07u05.dsbench_hytm3 -t 1000 -mr none -ma new -mp none -p -k 10000 -i 20 -d 20 -rq 0 -rqsize 256 -nwork 10 -nrq 0",cheshire-r07u05
step2936,cheshire-r07u05,dsbench_hytm3,-t,1000,-mr,none,-ma,new,-mp,none,-p,-k,10000,-i,20,-d,20,-rq,0,-rqsize,256,-nwork,10,-nrq,0,-seqwidth,48,-trial,1,data,2139853,2138592,4278445,10676746,1000,,,,,,1000,20,20,10000,10,none,new,none,,102,1,,,,,,,0,0,0,0,0,,,,,,,"step2936.cheshire-r07u05.dsbench_hytm3.-t.1000.-mr.none.-ma.new.-mp.none.-p.-k.10000.-i.20.-d.20.-rq.0.-rqsize.256.-nwork.10.-nrq.0.-seqwidth.48.-trial.1.data","timeout 4    ./cheshire-r07u05.dsbench_hytm3 -t 1000 -mr none -ma new -mp none -p -k 10000 -i 20 -d 20 -rq 0 -rqsize 256 -nwork 10 -nrq 0",cheshire-r07u05
step2937,cheshire-r07u05,dsbench_hytm3,-t,1000,-mr,none,-ma,new,-mp,none,-p,-k,10000,-i,20,-d,20,-rq,0,-rqsize,256,-nwork,10,-nrq,0,-seqwidth,48,-trial,2,data,2146124,2148494,4294618,10723684,1000,,,,,,1000,20,20,10000,10,none,new,none,,102,1,,,,,,,0,0,0,0,0,,,,,,,"step2937.cheshire-r07u05.dsbench_hytm3.-t.1000.-mr.none.-ma.new.-mp.none.-p.-k.10000.-i.20.-d.20.-rq.0.-rqsize.256.-nwork.10.-nrq.0.-seqwidth.48.-trial.2.data","timeout 4    ./cheshire-r07u05.dsbench_hytm3 -t 1000 -mr none -ma new -mp none -p -k 10000 -i 20 -d 20 -rq 0 -rqsize 256 -nwork 10 -nrq 0",cheshire-r07u05
step2938,cheshire-r07u05,dsbench_hytm3,-t,1000,-mr,none,-ma,new,-mp,none,-p,-k,10000,-i,20,-d,20,-rq,0,-rqsize,256,-nwork,10,-nrq,0,-seqwidth,48,-trial,3,data,2108157,2108050,4216207,10531582,1000,,,,,,1000,20,20,10000,10,none,new,none,,102,1,,,,,,,0,0,0,0,0,,,,,,,"step2938.cheshire-r07u05.dsbench_hytm3.-t.1000.-mr.none.-ma.new.-mp.none.-p.-k.10000.-i.20.-d.20.-rq.0.-rqsize.256.-nwork.10.-nrq.0.-seqwidth.48.-trial.3.data","timeout 4    ./cheshire-r07u05.dsbench_hytm3 -t 1000 -mr none -ma new -mp none -p -k 10000 -i 20 -d 20 -rq 0 -rqsize 256 -nwork 10 -nrq 0",cheshire-r07u05
step2939,cheshire-r07u05,dsbench_hytm3,-t,1000,-mr,none,-ma,new,-mp,none,-p,-k,10000,-i,20,-d,20,-rq,0,-rqsize,256,-nwork,10,-nrq,0,-seqwidth,48,-trial,4,data,2129557,2131925,4261482,10644320,1000,,,,,,1000,20,20,10000,10,none,new,none,,102,1,,,,,,,0,0,0,0,0,,,,,,,"step2939.cheshire-r07u05.dsbench_hytm3.-t.1000.-mr.none.-ma.new.-mp.none.-p.-k.10000.-i.20.-d.20.-rq.0.-rqsize.256.-nwork.10.-nrq.0.-seqwidth.48.-trial.4.data","timeout 4    ./cheshire-r07u05.dsbench_hytm3 -t 1000 -mr none -ma new -mp none -p -k 10000 -i 20 -d 20 -rq 0 -rqsize 256 -nwork 10 -nrq 0",cheshire-r07u05
step293,cheshire-r07u05,dsbench_tl2,-t,1000,-mr,debra,-ma,new,-mp,none,-p,-k,10000,-i,20,-d,20,-rq,0,-rqsize,256,-nwork,27,-nrq,1,-seqwidth,48,-trial,4,data,1172839,1171866,2344705,5858294,1000,,,,,,1000,20,20,10000,27,debra,new,none,,102,1,,,,,,,0,0,0,0,0,,,,,,,"step293.cheshire-r07u05.dsbench_tl2.-t.1000.-mr.debra.-ma.new.-mp.none.-p.-k.10000.-i.20.-d.20.-rq.0.-rqsize.256.-nwork.27.-nrq.1.-seqwidth.48.-trial.4.data","timeout 4    ./cheshire-r07u05.dsbench_tl2 -t 1000 -mr debra -ma new -mp none -p -k 10000 -i 20 -d 20 -rq 0 -rqsize 256 -nwork 27 -nrq 1",cheshire-r07u05
step2940,cheshire-r07u05,dsbench_hytm3,-t,1000,-mr,none,-ma,new,-mp,none,-p,-k,10000,-i,20,-d,20,-rq,0,-rqsize,256,-nwork,10,-nrq,0,-seqwidth,48,-trial,5,data,2139855,2137812,4277667,10683524,1000,,,,,,1000,20,20,10000,10,none,new,none,,102,1,,,,,,,0,0,0,0,0,,,,,,,"step2940.cheshire-r07u05.dsbench_hytm3.-t.1000.-mr.none.-ma.new.-mp.none.-p.-k.10000.-i.20.-d.20.-rq.0.-rqsize.256.-nwork.10.-nrq.0.-seqwidth.48.-trial.5.data","timeout 4    ./cheshire-r07u05.dsbench_hytm3 -t 1000 -mr none -ma new -mp none -p -k 10000 -i 20 -d 20 -rq 0 -rqsize 256 -nwork 10 -nrq 0",cheshire-r07u05
step2941,cheshire-r07u05,dsbench_hytm3,-t,1000,-mr,none,-ma,new,-mp,none,-p,-k,10000,-i,20,-d,20,-rq,0,-rqsize,256,-nwork,9,-nrq,1,-seqwidth,48,-trial,0,data,1991615,1990604,3982219,9946290,1000,,,,,,1000,20,20,10000,9,none,new,none,,102,1,,,,,,,0,0,0,0,0,,,,,,,"step2941.cheshire-r07u05.dsbench_hytm3.-t.1000.-mr.none.-ma.new.-mp.none.-p.-k.10000.-i.20.-d.20.-rq.0.-rqsize.256.-nwork.9.-nrq.1.-seqwidth.48.-trial.0.data","timeout 4    ./cheshire-r07u05.dsbench_hytm3 -t 1000 -mr none -ma new -mp none -p -k 10000 -i 20 -d 20 -rq 0 -rqsize 256 -nwork 9 -nrq 1",cheshire-r07u05
step2942,cheshire-r07u05,dsbench_hytm3,-t,1000,-mr,none,-ma,new,-mp,none,-p,-k,10000,-i,20,-d,20,-rq,0,-rqsize,256,-nwork,9,-nrq,1,-seqwidth,48,-trial,1,data,2066997,2068261,4135258,10325887,1000,,,,,,1000,20,20,10000,9,none,new,none,,102,1,,,,,,,0,0,0,0,0,,,,,,,"step2942.cheshire-r07u05.dsbench_hytm3.-t.1000.-mr.none.-ma.new.-mp.none.-p.-k.10000.-i.20.-d.20.-rq.0.-rqsize.256.-nwork.9.-nrq.1.-seqwidth.48.-trial.1.data","timeout 4    ./cheshire-r07u05.dsbench_hytm3 -t 1000 -mr none -ma new -mp none -p -k 10000 -i 20 -d 20 -rq 0 -rqsize 256 -nwork 9 -nrq 1",cheshire-r07u05
step2943,cheshire-r07u05,dsbench_hytm3,-t,1000,-mr,none,-ma,new,-mp,none,-p,-k,10000,-i,20,-d,20,-rq,0,-rqsize,256,-nwork,9,-nrq,1,-seqwidth,48,-trial,2,data,1994100,1995357,3989457,9962142,1000,,,,,,1000,20,20,10000,9,none,new,none,,102,1,,,,,,,0,0,0,0,0,,,,,,,"step2943.cheshire-r07u05.dsbench_hytm3.-t.1000.-mr.none.-ma.new.-mp.none.-p.-k.10000.-i.20.-d.20.-rq.0.-rqsize.256.-nwork.9.-nrq.1.-seqwidth.48.-trial.2.data","timeout 4    ./cheshire-r07u05.dsbench_hytm3 -t 1000 -mr none -ma new -mp none -p -k 10000 -i 20 -d 20 -rq 0 -rqsize 256 -nwork 9 -nrq 1",cheshire-r07u05
step2944,cheshire-r07u05,dsbench_hytm3,-t,1000,-mr,none,-ma,new,-mp,none,-p,-k,10000,-i,20,-d,20,-rq,0,-rqsize,256,-nwork,9,-nrq,1,-seqwidth,48,-trial,3,data,1652797,1652603,3305400,8252824,1000,,,,,,1000,20,20,10000,9,none,new,none,,102,1,,,,,,,0,0,0,0,0,,,,,,,"step2944.cheshire-r07u05.dsbench_hytm3.-t.1000.-mr.none.-ma.new.-mp.none.-p.-k.10000.-i.20.-d.20.-rq.0.-rqsize.256.-nwork.9.-nrq.1.-seqwidth.48.-trial.3.data","timeout 4    ./cheshire-r07u05.dsbench_hytm3 -t 1000 -mr none -ma new -mp none -p -k 10000 -i 20 -d 20 -rq 0 -rqsize 256 -nwork 9 -nrq 1",cheshire-r07u05
step2945,cheshire-r07u05,dsbench_hytm3,-t,1000,-mr,none,-ma,new,-mp,none,-p,-k,10000,-i,20,-d,20,-rq,0,-rqsize,256,-nwork,9,-nrq,1,-seqwidth,48,-trial,4,data,2003917,2002339,4006256,10000276,1000,,,,,,1000,20,20,10000,9,none,new,none,,102,1,,,,,,,0,0,0,0,0,,,,,,,"step2945.cheshire-r07u05.dsbench_hytm3.-t.1000.-mr.none.-ma.new.-mp.none.-p.-k.10000.-i.20.-d.20.-rq.0.-rqsize.256.-nwork.9.-nrq.1.-seqwidth.48.-trial.4.data","timeout 4    ./cheshire-r07u05.dsbench_hytm3 -t 1000 -mr none -ma new -mp none -p -k 10000 -i 20 -d 20 -rq 0 -rqsize 256 -nwork 9 -nrq 1",cheshire-r07u05
step2946,cheshire-r07u05,dsbench_hytm3,-t,1000,-mr,none,-ma,new,-mp,none,-p,-k,10000,-i,20,-d,20,-rq,0,-rqsize,256,-nwork,9,-nrq,1,-seqwidth,48,-trial,5,data,2061943,2062144,4124087,10297866,1000,,,,,,1000,20,20,10000,9,none,new,none,,102,1,,,,,,,0,0,0,0,0,,,,,,,"step2946.cheshire-r07u05.dsbench_hytm3.-t.1000.-mr.none.-ma.new.-mp.none.-p.-k.10000.-i.20.-d.20.-rq.0.-rqsize.256.-nwork.9.-nrq.1.-seqwidth.48.-trial.5.data","timeout 4    ./cheshire-r07u05.dsbench_hytm3 -t 1000 -mr none -ma new -mp none -p -k 10000 -i 20 -d 20 -rq 0 -rqsize 256 -nwork 9 -nrq 1",cheshire-r07u05
step2947,cheshire-r07u05,dsbench_hytm3,-t,1000,-mr,none,-ma,new,-mp,none,-p,-k,10000,-i,20,-d,20,-rq,0,-rqsize,256,-nwork,11,-nrq,0,-seqwidth,48,-trial,0,data,2257666,2259546,4517212,11279229,1000,,,,,,1000,20,20,10000,11,none,new,none,,102,1,,,,,,,0,0,0,0,0,,,,,,,"step2947.cheshire-r07u05.dsbench_hytm3.-t.1000.-mr.none.-ma.new.-mp.none.-p.-k.10000.-i.20.-d.20.-rq.0.-rqsize.256.-nwork.11.-nrq.0.-seqwidth.48.-trial.0.data","timeout 4    ./cheshire-r07u05.dsbench_hytm3 -t 1000 -mr none -ma new -mp none -p -k 10000 -i 20 -d 20 -rq 0 -rqsize 256 -nwork 11 -nrq 0",cheshire-r07u05
